State,Year,dni,precipitation,snowfall,temperature,windspeed,potential_hydro_cap,potential_hydro_gen,total_state_area,total_coal_consumption,total_natural_gas_consumption,prime_supplier_residual_oil
TX,2002,5.75725142434586,923.6954813359529,29.902857142857144,18.46857677902622,42.04838709677419,1367,6862,268596.0,95672686.0,4303831.0,2062.1
TX,2003,5.765293350526293,699.7762711864407,8.228033472803347,18.846259541984733,39.74576271186441,1367,6862,268596.0,100269279.0,4050632.0,2018.0
TX,2004,5.357104667442879,1119.8382892057027,65.0964360587002,18.685159010600707,40.03333333333333,1367,6862,268596.0,101762999.0,3908243.0,1976.2
TX,2005,5.864904945217504,600.1280808080808,24.089613034623216,19.211491525423728,38.6551724137931,1367,6862,268596.0,101232971.0,3503636.0,2191.7
TX,2006,6.11561974464989,757.5895669291339,23.565656565656564,19.871966666666665,41.410714285714285,1367,6862,268596.0,99660962.0,3432236.0,2404.5
TX,2007,5.457111078623535,1077.2430830039525,64.02213279678068,18.64126245847176,37.8,1367,6862,268596.0,102915788.0,3516706.0,2479.0
TX,2008,6.040347068728963,652.6441025641026,12.021194605009635,18.87630662020906,41.5625,1367,6862,268596.0,101839927.0,3546804.0,2442.0
TX,2009,5.801781926757682,852.842946708464,48.00694444444444,19.238071428571427,39.75925925925926,1367,6862,268596.0,95406650.0,3387341.0,1986.8
TX,2010,6.129868110768071,792.5698089171974,91.91522157996147,18.55887147335423,39.654545454545456,1367,6862,268596.0,100281132.0,3574398.0,1679.2
TX,2011,6.527128839622428,436.68584779706276,88.29761904761905,19.80629411764706,42.261538461538464,1367,6862,268596.0,110098425.0,3693905.0,1261.0
TX,2012,6.128532257043645,720.7870113493065,43.74050632911393,20.05175074183976,38.323076923076925,1367,6862,268596.0,97305165.0,3850331.0,1187.8
TX,2013,6.017196103314343,771.3446589446589,125.85082872928177,18.612996941896025,39.111111111111114,1367,6862,268596.0,102486695.0,4021851.0,1265.1
TX,2014,5.887039169189938,678.1172121212121,69.5060975609756,18.188633333333332,41.440677966101696,1367,6862,268596.0,101657503.0,3928277.0,1672.6
TX,2015,5.587811906982795,1225.2388613861385,222.35099337748343,18.909060402684563,38.17741935483871,1367,6862,268596.0,86779197.0,4113608.0,2216.5
TX,2016,6.125508812626747,989.7001193317423,11.683397683397683,19.572440677966103,38.54237288135593,1367,6862,268596.0,86130492.0,4020915.0,2226.4
UT,1998,6.068572849491427,649.3018957345971,1426.6691729323309,7.39640625,37.0,678,4005,84897.0,0.0,169776.0,3.2
UT,1999,6.653069824326532,472.6563876651982,1069.2589928057555,8.05286432160804,32.375,678,4005,84897.0,0.0,159889.0,1.9
UT,2000,6.309829578944457,520.1820754716981,1253.576923076923,8.19234693877551,33.142857142857146,678,4005,84897.0,0.0,164557.0,0.0
UT,2001,6.4063573322705025,453.52369668246445,1449.7435897435898,8.203333333333333,31.22222222222222,678,4005,84897.0,14905720.0,159299.0,0.0
UT,2002,6.853916442083612,376.94948979591834,885.6037735849056,7.374554973821989,31.666666666666668,678,4005,84897.0,15643508.0,163379.0,0.0
UT,2003,6.39856624686642,481.5074074074074,1109.36,8.39074074074074,32.0,678,4005,84897.0,16302162.0,154125.0,56.2
UT,2004,6.1921154559785485,592.0,957.4485981308411,7.725351351351351,31.555555555555557,678,4005,84897.0,16606420.0,155891.0,0.0
UT,2005,6.294171523721789,673.4292817679558,1215.3076923076924,7.645860215053763,30.88888888888889,678,4005,84897.0,17117995.0,160275.0,0.0
UT,2006,6.49273556723472,608.8494623655914,1301.7070707070707,7.658775510204082,31.1,678,4005,84897.0,16609368.0,187399.0,0.0
UT,2007,6.691161079837785,452.9746192893401,940.3846153846154,8.108357487922705,26.272727272727273,678,4005,84897.0,16592519.0,219700.0,64.2
UT,2008,6.743508526085761,534.6384615384616,1635.8588235294117,6.8948205128205124,27.0,678,4005,84897.0,16926608.0,224188.0,55.3
UT,2009,6.397368886503515,538.1525510204082,1309.1685393258426,7.069417475728155,28.083333333333332,678,4005,84897.0,15925250.0,214220.0,40.4
UT,2010,6.117021448708076,686.386936936937,1770.1826923076924,7.130092165898618,27.727272727272727,678,4005,84897.0,15233176.0,219213.0,45.1
UT,2011,6.45976031876028,615.4953488372093,1110.8181818181818,6.954056224899598,28.454545454545453,678,4005,84897.0,15004971.0,222227.0,0.0
UT,2012,6.426514570093444,436.35335968379445,1007.4545454545455,8.596571428571428,29.454545454545453,678,4005,84897.0,14083904.0,223039.0,0.0
UT,2013,6.348174830566191,475.84795539033456,1110.482142857143,6.7981781376518216,27.1,678,4005,84897.0,15528650.0,247285.0,0.0
UT,2014,6.4624321116547545,553.5430769230769,801.8888888888889,7.903992395437262,30.166666666666668,678,4005,84897.0,15062456.0,241737.0,0.0
UT,2015,6.287762509716815,549.6388888888889,956.5633802816901,8.22655172413793,28.90909090909091,678,4005,84897.0,14580342.0,232612.0,0.0
UT,2016,6.431818581761947,578.7211618257261,1155.0,8.092479674796747,30.166666666666668,678,4005,84897.0,12000639.0,240114.0,0.0
VT,1998,4.006240697592989,1229.6965517241379,1797.9705882352941,7.7958823529411765,35.0,400,2338,9616.0,0.0,7735.0,34.1
VT,1999,4.521059082166311,997.4,2064.9285714285716,7.6147368421052635,23.166666666666668,400,2338,9616.0,0.0,8033.0,34.9
VT,2000,3.869304155361037,1166.1594594594594,3094.9375,5.98,25.5,400,2338,9616.0,0.0,10426.0,38.6
VT,2001,4.405417947045959,825.9028571428571,2914.2571428571428,7.133636363636364,23.0,400,2338,9616.0,0.0,7919.0,38.4
VT,2002,4.17783808512035,1180.9931034482759,2981.1071428571427,7.013529411764706,22.166666666666668,400,2338,9616.0,0.0,8367.0,30.4
VT,2003,4.012752732494521,1215.821212121212,2945.3870967741937,5.769523809523809,20.333333333333332,400,2338,9616.0,0.0,8400.0,34.5
VT,2004,3.9699781012034943,1048.965625,1676.0,6.027,23.6,400,2338,9616.0,0.0,8685.0,0.0
VT,2005,4.20254706028446,1246.7586206896551,2743.5185185185187,6.725217391304348,22.4,400,2338,9616.0,0.0,8372.0,31.5
VT,2006,3.6286477102844543,1350.7714285714285,1536.9117647058824,7.798888888888889,22.0,400,2338,9616.0,0.0,8056.0,28.5
VT,2007,4.162188184354476,1203.2625,3540.0,6.259230769230769,23.25,400,2338,9616.0,0.0,8867.0,26.3
VT,2008,3.8741881822756956,1316.9285714285713,3021.342105263158,6.566111111111111,20.8,400,2338,9616.0,0.0,8624.0,22.1
VT,2009,3.829601743873081,1185.9116279069767,2156.7105263157896,5.948421052631579,20.25,400,2338,9616.0,0.0,8638.0,22.1
VT,2010,3.8949846857768042,1224.4125,2181.1388888888887,7.377948717948718,22.4,400,2338,9616.0,0.0,8443.0,17.1
VT,2011,3.9315098343544856,1446.7875,3309.0,6.945897435897436,21.0,400,2338,9616.0,0.0,8611.0,0.0
VT,2012,4.283763703610499,1041.5219512195122,1924.0588235294117,8.102432432432431,20.8,400,2338,9616.0,0.0,8191.0,13.0
VT,2013,4.0527702397155325,1167.4880952380952,2415.8947368421054,6.395882352941176,21.4,400,2338,9616.0,0.0,9602.0,10.7
VT,2014,4.046730848358854,1101.5025,2957.9375,5.652333333333333,24.2,400,2338,9616.0,0.0,10677.0,5.0
VT,2015,4.430547048358858,1070.4657894736843,2049.2,6.097096774193548,23.6,400,2338,9616.0,0.0,11950.0,0.0
VT,2016,4.601435444310722,1010.0975,1869.7619047619048,7.245925925925926,24.0,400,2338,9616.0,0.0,12094.0,0.0
VA,1998,4.708641376350606,1163.6,212.89743589743588,14.141466666666666,33.55555555555556,1080,5963,42775.0,0.0,260332.0,840.2
VA,1999,5.163296558649409,1060.8651785714285,297.3362831858407,13.364691358024691,30.88888888888889,1080,5963,42775.0,0.0,276793.0,582.8
VA,2000,4.75755172568968,998.4051282051282,443.1517857142857,12.531410256410256,28.11111111111111,1080,5963,42775.0,0.0,268770.0,714.3
VA,2001,5.1911724264080235,876.1772727272727,140.56410256410257,13.172784810126583,31.142857142857142,1080,5963,42775.0,15427618.0,237853.0,1040.0
VA,2002,4.768503454683941,1079.6214285714286,284.5603448275862,13.721219512195121,32.06666666666667,1080,5963,42775.0,15416555.0,258202.0,628.5
VA,2003,4.223317255373525,1562.2528301886791,694.311320754717,12.51525,30.818181818181817,1080,5963,42775.0,15200844.0,262970.0,412.6
VA,2004,4.348910353074693,1232.604424778761,270.0695652173913,13.127215189873418,29.90909090909091,1080,5963,42775.0,14881801.0,277434.0,311.3
VA,2005,4.580337901810368,1020.0608695652174,356.07207207207205,13.594675324675325,28.818181818181817,1080,5963,42775.0,14919536.0,299746.0,260.6
VA,2006,4.762131038275868,1158.4901639344262,175.73170731707316,13.758522727272727,30.545454545454547,1080,5963,42775.0,14194258.0,274175.0,191.4
VA,2007,4.844337936206933,891.436,197.0,13.895111111111111,29.46153846153846,1080,5963,42775.0,14912701.0,319913.0,150.8
VA,2008,4.56184826583335,1029.103937007874,138.74358974358975,13.255443037974684,31.071428571428573,1080,5963,42775.0,13368488.0,299364.0,135.7
VA,2009,4.287489659626427,1304.4216783216784,531.2809917355372,13.068478260869565,29.307692307692307,1080,5963,42775.0,10802579.0,319134.0,132.7
VA,2010,5.024268970344811,1071.1742857142858,855.1769911504425,13.376071428571429,29.642857142857142,1080,5963,42775.0,10957617.0,375421.0,133.0
VA,2011,4.6241862125000015,1228.7535714285714,246.57142857142858,13.834842105263158,28.785714285714285,1080,5963,42775.0,8798848.0,373444.0,125.2
VA,2012,4.810868963275891,1028.7833333333333,242.97368421052633,14.25858695652174,28.5,1080,5963,42775.0,6496701.0,410106.0,223.5
VA,2013,4.539206899023031,1307.1379310344828,388.80434782608694,12.937586206896551,31.285714285714285,1080,5963,42775.0,9869373.0,418506.0,216.4
VA,2014,4.678944802385082,1115.3180124223602,673.4666666666667,12.591595744680852,31.2,1080,5963,42775.0,9512531.0,419705.0,72.5
VA,2015,4.626482736724176,1253.15,492.9166666666667,13.702272727272728,30.642857142857142,1080,5963,42775.0,7960943.0,500477.0,0.0
VA,2016,5.087786222040218,1176.0610062893081,519.9866666666667,14.106860465116279,31.666666666666668,1080,5963,42775.0,7828236.0,543343.0,39.0
WA,1998,4.244072664517575,1507.2516129032258,852.0,8.729847328244276,26.125,6055,35442,71298.0,0.0,290229.0,1678.0
WA,1999,4.326421684172172,1440.3268421052633,683.1322314049587,8.494413793103448,30.285714285714285,6055,35442,71298.0,0.0,287302.0,1089.7
WA,2000,4.437762957415145,999.7222222222222,739.4226804123712,7.783802816901408,26.0,6055,35442,71298.0,0.0,286653.0,906.8
WA,2001,4.459493750193615,1133.0972375690608,761.3960396039604,8.267354838709677,28.464285714285715,6055,35442,71298.0,6001410.0,312114.0,938.2
WA,2002,4.7807456896963485,1090.0021857923498,757.7920792079208,8.342361111111112,30.103448275862068,6055,35442,71298.0,6125529.0,233716.0,937.3
WA,2003,4.739864215485501,1327.1406976744186,525.5154639175257,8.96,29.20689655172414,6055,35442,71298.0,7310783.0,249599.0,727.0
WA,2004,4.437502090947024,1169.2896739130435,647.5909090909091,9.377432432432432,27.310344827586206,6055,35442,71298.0,6878530.0,262485.0,615.0
WA,2005,4.6111125785289975,1186.3180232558138,552.7159090909091,8.559102564102565,26.387096774193548,6055,35442,71298.0,6995591.0,264754.0,476.6
WA,2006,4.620346642793407,1552.846961325967,853.6222222222223,8.683680981595092,27.82758620689655,6055,35442,71298.0,4124679.0,263395.0,1264.3
WA,2007,4.401548544684376,1259.5447513812155,674.3720930232558,8.109423076923077,28.0,6055,35442,71298.0,5681470.0,272613.0,1351.4
WA,2008,4.417157834663554,1292.8838150289018,1243.121951219512,7.580849673202614,27.75,6055,35442,71298.0,5763323.0,298140.0,1218.9
WA,2009,4.643267426027477,1156.7348484848485,600.8382352941177,7.791148648648648,26.925925925925927,6055,35442,71298.0,4974233.0,310428.0,1481.0
WA,2010,4.1589612871649635,1392.6817073170732,511.7889908256881,8.331182795698926,25.633333333333333,6055,35442,71298.0,5726666.0,285726.0,1484.7
WA,2011,4.262630142867794,1333.8157676348549,551.3703703703703,7.439642857142857,24.78125,6055,35442,71298.0,3424561.0,264589.0,1748.4
WA,2012,4.150070275387147,1566.7534136546185,1234.551724137931,8.211170212765957,25.233333333333334,6055,35442,71298.0,2502192.0,264540.0,1583.6
WA,2013,4.460622994595038,1010.0693726937269,390.75757575757575,8.265777777777778,24.310344827586206,6055,35442,71298.0,4428542.0,318292.0,1648.0
WA,2014,4.525922577531315,1433.18880866426,821.7142857142857,8.932331606217616,28.214285714285715,6055,35442,71298.0,4474939.0,306675.0,1186.3
WA,2015,4.708248962849957,1352.047859922179,547.3428571428572,9.579011627906977,27.26923076923077,6055,35442,71298.0,3405097.0,307735.0,0.0
WA,2016,4.865978555926208,1406.6936842105263,723.1666666666666,8.905368421052632,28.88888888888889,6055,35442,71298.0,3074627.0,301418.0,1122.0
WV,1998,4.203339138581232,1175.4701149425287,620.6086956521739,12.219090909090909,19.25,1228,6444,24230.0,0.0,142860.0,0.0
WV,1999,4.943319003157901,980.0439560439561,986.9010989010989,11.657796610169491,24.714285714285715,1228,6444,24230.0,0.0,139961.0,0.0
WV,2000,4.197902065903896,1089.8663043478261,790.9673913043479,11.003692307692308,24.714285714285715,1228,6444,24230.0,0.0,147854.0,30.0
WV,2001,4.649892905308931,1027.8298850574713,614.5955056179776,11.484426229508196,24.5,1228,6444,24230.0,32694237.0,141090.0,20.0
WV,2002,4.285894747139597,1236.242105263158,734.8409090909091,11.737857142857143,25.9,1228,6444,24230.0,37827819.0,146455.0,0.0
WV,2003,3.748756067414195,1512.5296703296704,1802.48,10.73246153846154,24.444444444444443,1228,6444,24230.0,37468318.0,126986.0,0.0
WV,2004,3.9006425459038856,1375.5011904761905,785.3013698630137,11.486140350877193,24.2,1228,6444,24230.0,35956431.0,122267.0,0.0
WV,2005,4.069356534736831,1086.9865979381443,1005.2808988764045,11.527323943661973,24.4,1228,6444,24230.0,37875179.0,117136.0,0.0
WV,2006,4.10252813826087,1120.4126315789474,539.5894736842105,11.721857142857143,26.4,1228,6444,24230.0,37862654.0,113084.0,0.0
WV,2007,4.334125416979405,1093.1482352941177,935.421052631579,11.678333333333333,24.7,1228,6444,24230.0,38056404.0,115974.0,0.0
WV,2008,4.120443032173926,1176.6714285714286,798.0123456790124,10.898518518518518,26.625,1228,6444,24230.0,37706159.0,111480.0,0.0
WV,2009,3.7831798682380007,1181.9385542168675,1170.6941176470589,10.844406779661018,24.6,1228,6444,24230.0,29255356.0,109652.0,8.2
WV,2010,4.43339863308924,1078.3845360824741,1996.3456790123457,11.139016393442622,22.77777777777778,1228,6444,24230.0,32751739.0,113179.0,0.0
WV,2011,3.9206004589015984,1369.1914285714286,1017.2,11.765,24.4,1228,6444,24230.0,31916965.0,115361.0,0.0
WV,2012,4.533374840320374,1113.8364864864866,819.304347826087,12.210961538461538,23.1,1228,6444,24230.0,29571091.0,129753.0,0.0
WV,2013,4.077254007780316,1183.8753246753247,1248.6923076923076,10.751296296296296,24.818181818181817,1228,6444,24230.0,30093280.0,142082.0,0.0
WV,2014,4.228986740137296,1080.419718309859,1450.3214285714287,10.131785714285714,27.5,1228,6444,24230.0,31883464.0,165341.0,0.0
WV,2015,4.219837077482837,1223.82,1113.5121951219512,11.46125,24.9,1228,6444,24230.0,28223351.0,174165.0,0.0
WV,2016,4.619192666453096,1154.9126582278482,1224.54,12.043265306122448,26.636363636363637,1228,6444,24230.0,29549447.0,171825.0,0.0
WI,1998,4.602696192682662,851.7833333333333,1013.7870967741935,8.927008547008548,39.25,522,3287,65496.0,0.0,368022.0,0.0
WI,1999,4.84020469687102,853.8506493506494,1089.7019867549668,7.8185365853658535,38.416666666666664,522,3287,65496.0,0.0,380560.0,0.0
WI,2000,4.427910027183782,873.8013157894737,1603.9022556390978,6.900990990990991,38.23076923076923,522,3287,65496.0,0.0,393601.0,0.0
WI,2001,4.549904822539163,904.0054545454545,825.1496598639455,7.7557017543859645,35.470588235294116,522,3287,65496.0,24080930.0,359784.0,79.3
WI,2002,4.5724732556063605,859.9433962264151,1157.612676056338,7.459243697478992,36.94444444444444,522,3287,65496.0,23331134.0,385310.0,0.0
WI,2003,4.654149891574515,705.0964285714285,1010.4701986754967,6.5415322580645165,36.0,522,3287,65496.0,24318620.0,394711.0,58.1
WI,2004,4.161465461864268,899.7192546583851,1251.1307189542483,6.842833333333333,36.111111111111114,522,3287,65496.0,24776507.0,383316.0,116.2
WI,2005,4.5031055924707015,728.073417721519,1435.2285714285715,7.76734375,33.833333333333336,522,3287,65496.0,24614774.0,410250.0,161.1
WI,2006,4.3047966294816025,799.4796610169492,833.4171779141104,8.171632653061224,33.705882352941174,522,3287,65496.0,23701732.0,372462.0,0.0
WI,2007,4.513349431502593,876.6972527472527,1580.093023255814,7.572797202797203,34.5,522,3287,65496.0,23779771.0,398370.0,0.0
WI,2008,4.363740538461462,887.1130653266332,2208.934426229508,5.855,33.5625,522,3287,65496.0,24724521.0,409377.0,0.0
WI,2009,4.276658423370147,805.0804020100502,1184.3035714285713,6.296917808219178,32.0,522,3287,65496.0,22199483.0,387066.0,0.0
WI,2010,4.5567614089146655,980.5565610859728,1027.510101010101,7.919036144578313,31.941176470588236,522,3287,65496.0,23833233.0,372898.0,0.0
WI,2011,4.2374237654658975,825.013,1380.623188405797,7.240701754385965,33.0,522,3287,65496.0,22812319.0,393734.0,0.0
WI,2012,4.784378097001385,732.4208530805687,1132.4,8.972012195121952,32.666666666666664,522,3287,65496.0,19283051.0,402656.0,0.0
WI,2013,4.302332470860378,950.9217592592593,1864.0537634408602,5.982064516129032,33.611111111111114,522,3287,65496.0,23674030.0,442544.0,0.0
WI,2014,4.236203399608726,925.9810185185186,1823.0531914893618,5.144967320261438,36.6875,522,3287,65496.0,21234870.0,463186.0,0.0
WI,2015,4.498212536408067,914.3352941176471,866.4322033898305,7.554404761904762,36.529411764705884,522,3287,65496.0,21559168.0,457743.0,0.0
WI,2016,4.445867016720928,993.7054794520548,1368.4594594594594,8.43896551724138,35.166666666666664,522,3287,65496.0,18972088.0,482233.0,0.0
WY,1998,5.422523672080502,618.2892857142857,1479.8020833333333,4.290352112676056,40.6,2476,13949,97813.0,0.0,109188.0,0.0
WY,1999,5.806294873862218,538.4710059171598,1433.6190476190477,4.953020134228188,40.77777777777778,2476,13949,97813.0,0.0,96726.0,0.0
WY,2000,5.640999662297254,476.6267045454546,1573.1182795698924,4.701794871794871,43.27272727272727,2476,13949,97813.0,0.0,101314.0,0.0
WY,2001,5.854341160004597,390.4526315789474,1260.560975609756,5.080328947368421,38.588235294117645,2476,13949,97813.0,26184419.0,98569.0,0.0
WY,2002,5.882394285393235,409.4430303030303,1363.1153846153845,3.959741935483871,41.8235294117647,2476,13949,97813.0,25675109.0,112872.0,0.0
WY,2003,5.641094995017722,509.5847058823529,1671.1898734177216,5.070063291139241,39.35294117647059,2476,13949,97813.0,25860502.0,115358.0,0.0
WY,2004,5.480934295812202,493.5782857142857,1049.0941176470587,4.751987577639752,37.888888888888886,2476,13949,97813.0,26427523.0,107060.0,0.0
WY,2005,5.857538976461231,561.9942528735633,1382.3478260869565,4.791333333333333,37.388888888888886,2476,13949,97813.0,26085574.0,108314.0,0.0
WY,2006,5.806480071524302,430.0298969072165,1256.4158415841584,5.0175155279503105,37.166666666666664,2476,13949,97813.0,26170061.0,108481.0,0.0
WY,2007,5.798240378992236,482.27688679245284,1295.073394495413,5.391123595505618,52.0,2476,13949,97813.0,26585417.0,140912.0,0.0
WY,2008,5.671493372330132,531.1717703349283,1479.5,3.7711042944785276,64.5625,2476,13949,97813.0,26885244.0,142705.0,0.0
WY,2009,5.378492347304595,567.6492063492063,1883.7384615384615,3.7177241379310346,36.666666666666664,2476,13949,97813.0,25501396.0,142793.0,0.0
WY,2010,5.519087521427875,541.5486607142857,1448.7604166666667,4.460290697674418,51.529411764705884,2476,13949,97813.0,26101851.0,150106.0,0.0
WY,2011,5.645159018215965,595.2951965065503,1606.5,3.9303314917127072,40.375,2476,13949,97813.0,25114190.0,156455.0,0.0
WY,2012,5.635854275246965,360.6709401709402,1026.1728395061727,5.886157894736842,51.294117647058826,2476,13949,97813.0,26265229.0,153333.0,0.0
WY,2013,5.484358195982411,500.696,1728.5625,4.388917525773196,45.5,2476,13949,97813.0,27915902.0,149820.0,0.0
WY,2014,5.487801172420932,588.5578947368421,1970.7340425531916,4.511283422459893,41.75,2476,13949,97813.0,26288635.0,136796.0,0.0
WY,2015,5.682037461650378,497.24944649446496,1258.1443298969073,5.8004854368932035,35.94736842105263,2476,13949,97813.0,26312523.0,119265.0,0.0
WY,2016,5.772382714323074,542.2252873563218,1672.56,5.617708333333334,43.705882352941174,2476,13949,97813.0,24433776.0,123351.0,0.0
DC,1998,4.604000025,0.0,0.0,0.0,0.0,0,0,68.0,0.0,30409.0,0.0
DC,1999,5.084,0.0,0.0,0.0,0.0,0,0,68.0,0.0,32281.0,0.0
DC,2000,4.683999975,0.0,0.0,0.0,0.0,0,0,68.0,0.0,33468.0,0.0
DC,2001,5.098,0.0,0.0,0.0,0.0,0,0,68.0,0.0,29802.0,0.0
DC,2002,4.7139999249999995,0.0,0.0,0.0,0.0,0,0,68.0,0.0,32898.0,0.0
DC,2003,4.001999966666667,0.0,0.0,0.0,0.0,0,0,68.0,0.0,32814.0,0.0
DC,2004,4.2940000750000005,0.0,0.0,0.0,0.0,0,0,68.0,0.0,32227.0,0.0
DC,2005,4.556000075,0.0,0.0,0.0,0.0,0,0,68.0,0.0,32085.0,0.0
DC,2006,4.727999950000001,0.0,0.0,0.0,0.0,0,0,68.0,0.0,29049.0,0.0
DC,2007,4.71199995,0.0,0.0,0.0,0.0,0,0,68.0,0.0,32966.0,0.0
DC,2008,4.467999925,0.0,0.0,0.0,0.0,0,0,68.0,0.0,31880.0,0.0
DC,2009,4.212000016666667,0.0,0.0,0.0,0.0,0,0,68.0,0.0,33177.0,0.0
DC,2010,4.922000033333334,0.0,0.0,0.0,0.0,0,0,68.0,0.0,33251.0,0.0
DC,2011,4.37199995,0.0,0.0,0.0,0.0,0,0,68.0,0.0,32862.0,0.0
DC,2012,4.7419999,0.0,0.0,0.0,0.0,0,0,68.0,0.0,28561.0,0.0
DC,2013,4.552000175000001,0.0,0.0,0.0,0.0,0,0,68.0,0.0,32743.0,0.0
DC,2014,4.677999975,0.0,0.0,0.0,0.0,0,0,68.0,0.0,33848.0,0.0
DC,2015,4.512000025,0.0,0.0,0.0,0.0,0,0,68.0,0.0,32237.0,0.0
DC,2016,4.966000016666666,0.0,0.0,0.0,0.0,0,0,68.0,0.0,28888.0,0.0
